EN,EM,Description,Composition strategy,Attribute
right thing,✔️👍,"[':check_mark:', ':thumbs_up:']",Metaphorical,RIGHTNESS
right thing,➡️💯,"[':right_arrow:', ':hundred_points:']",Metaphorical,RIGHTNESS
right thing,👍✅,"[':thumbs_up:', ':check_mark_button:']",Metaphorical,RIGHTNESS
right thing,👍,[':thumbs_up:'],Single,RIGHTNESS
right thing,💯,[':hundred_points:'],Single,RIGHTNESS
right thing,🗣️✔️,"[':speaking_head:', ':check_mark:']",Metaphorical,RIGHTNESS
right thing,😀👍,"[':grinning_face:', ':thumbs_up:']",Metaphorical,RIGHTNESS
short holiday,🩳🏖,"[':shorts:', ':beach_with_umbrella:']",Direct,DURATION
short holiday,🥲🤏✈️⛩️,"[':smiling_face_with_tear:', ':pinching_hand:', ':airplane:', ':shinto_shrine:']",Metaphorical,DURATION
short holiday,⏳🏖️✈️🧳,"[':hourglass_not_done:', ':beach_with_umbrella:', ':airplane:', ':luggage:']",Direct,DURATION
short holiday,⌛🏖,"[':hourglass_done:', ':beach_with_umbrella:']",Direct,DURATION
short holiday,↔️🏝️🍾💆🧖🧘,"[':left-right_arrow:', ':desert_island:', ':bottle_with_popping_cork:', ':person_getting_massage:', ':person_in_steamy_room:', ':person_in_lotus_position:']",Metaphorical,DURATION
short holiday,🤏🏖️,"[':pinching_hand:', ':beach_with_umbrella:']",Direct,DURATION
short holiday,🤏🧳🛄,"[':pinching_hand:', ':luggage:', ':baggage_claim:']",Metaphorical,DURATION
short holiday,🛫🛬,"[':airplane_departure:', ':airplane_arrival:']",Metaphorical,DURATION
short ration,🩳🍚,"[':shorts:', ':cooked_rice:']",Direct,QUANTITY
short ration,🤏🍠🍞🥚,"[':pinching_hand:', ':roasted_sweet_potato:', ':bread:', ':egg:']",Direct,QUANTITY
short ration,🤏🥔🍠🍚,"[':pinching_hand:', ':potato:', ':roasted_sweet_potato:', ':cooked_rice:']",Direct,QUANTITY
short ration,❎🥘,"[':cross_mark_button:', ':shallow_pan_of_food:']",Direct,QUANTITY
short ration,⏬🍚🍜,"[':fast_down_button:', ':cooked_rice:', ':steaming_bowl:']",Direct,QUANTITY
short ration,🤏🍞,"[':pinching_hand:', ':bread:']",Direct,QUANTITY
short ration,🤏🌾,"[':pinching_hand:', ':sheaf_of_rice:']",Direct,QUANTITY
short ration,🤏🥔,"[':pinching_hand:', ':potato:']",Direct,QUANTITY
short hair,🩳👩🏻‍🦰,"[':shorts:', ':woman_light_skin_tone_red_hair:']",Direct,LENGTH
short hair,💇‍♀️➡️👩‍🦰,"[':woman_getting_haircut:', ':right_arrow:', ':woman_red_hair:']",Metaphorical,LENGTH
short hair,💇,[':person_getting_haircut:'],Single,LENGTH
short hair,🤏🦱,"[':pinching_hand:', ':curly_hair:']",Direct,LENGTH
short hair,👩‍🦰👩‍🦱🧑‍🦱,"[':woman_red_hair:', ':woman_curly_hair:', ':person_curly_hair:']",Semantic list,LENGTH
short hair,💇‍♀️,[':woman_getting_haircut:'],Single,LENGTH
short hair,🤏💇‍♀️,"[':pinching_hand:', ':woman_getting_haircut:']",Direct,LENGTH
short hair,👨‍🦱👩‍🦱,"[':man_curly_hair:', ':woman_curly_hair:']",Semantic list,LENGTH
short smokestack,🩳🛳💨,"[':shorts:', ':passenger_ship:', ':dashing_away:']",Direct,STATURE
short smokestack,🤏🏭,"[':pinching_hand:', ':factory:']",Direct,STATURE
short smokestack,🚢💨,"[':ship:', ':dashing_away:']",Metaphorical,STATURE
short smokestack,🤏🏭,"[':pinching_hand:', ':factory:']",Direct,STATURE
short smokestack,♨️🫁💨,"[':hot_springs:', ':lungs:', ':dashing_away:']",Metaphorical,STATURE
short smokestack,🤏🔩⚙️,"[':pinching_hand:', ':nut_and_bolt:', ':gear:']",Metaphorical,STATURE
short smokestack,🤏🚢,"[':pinching_hand:', ':ship:']",Direct,STATURE
short smokestack,🤏🚬📦,"[':pinching_hand:', ':cigarette:', ':package:']",Direct,STATURE
short supply,🩳🔌,"[':shorts:', ':electric_plug:']",Direct,QUANTITY
short supply,🤏💡⚡,"[':pinching_hand:', ':light_bulb:', ':high_voltage:']",Direct,QUANTITY
short supply,❌✏️🪓🔧,"[':cross_mark:', ':pencil:', ':axe:', ':wrench:']",Direct,QUANTITY
short supply,❎🚰,"[':cross_mark_button:', ':potable_water:']",Direct,QUANTITY
short supply,⏬🧥👚👕👖,"[':fast_down_button:', ':coat:', ':woman’s_clothes:', ':t-shirt:', ':jeans:']",Direct,QUANTITY
short supply,‼️⚠️🍞,"[':double_exclamation_mark:', ':warning:', ':bread:']",Direct,QUANTITY
short supply,🛖❌,"[':hut:', ':cross_mark:']",Direct,QUANTITY
short supply,🤏📦,"[':pinching_hand:', ':package:']",Direct,QUANTITY
short money,🩳💵,"[':shorts:', ':dollar_banknote:']",Direct,QUANTITY
short money,🤏💲,"[':pinching_hand:', ':heavy_dollar_sign:']",Direct,QUANTITY
short money,❌💰,"[':cross_mark:', ':money_bag:']",Direct,QUANTITY
short money,❎💰,"[':cross_mark_button:', ':money_bag:']",Direct,QUANTITY
short money,🤷💸💸💸,"[':person_shrugging:', ':money_with_wings:', ':money_with_wings:', ':money_with_wings:']",Metaphorical,QUANTITY
short money,🤏💵,"[':pinching_hand:', ':dollar_banknote:']",Direct,QUANTITY
short money,💰💸😔,"[':money_bag:', ':money_with_wings:', ':pensive_face:']",Metaphorical,QUANTITY
short money,🤏💷,"[':pinching_hand:', ':pound_banknote:']",Direct,QUANTITY
short flight,🩳✈️,"[':shorts:', ':airplane:']",Direct,DURATION
short flight,🥲✈️,"[':smiling_face_with_tear:', ':airplane:']",Metaphorical,DURATION
short flight,⏳✈️,"[':hourglass_not_done:', ':airplane:']",Direct,DURATION
short flight,⏳✈,"[':hourglass_not_done:', ':airplane:']",Direct,DURATION
short flight,⏳✈️🛫🛬,"[':hourglass_not_done:', ':airplane:', ':airplane_departure:', ':airplane_arrival:']",Direct,DURATION
short flight,🤏✈️,"[':pinching_hand:', ':airplane:']",Direct,DURATION
short flight,🛫🤏⌛🛬,"[':airplane_departure:', ':pinching_hand:', ':hourglass_done:', ':airplane_arrival:']",Metaphorical,DURATION
short flight,🛫🛬,"[':airplane_departure:', ':airplane_arrival:']",Metaphorical,DURATION
short month,🩳🗓,"[':shorts:', ':spiral_calendar:']",Direct,DURATION
short month,🤏📅,"[':pinching_hand:', ':calendar:']",Direct,DURATION
short month,⏳🗓️,"[':hourglass_not_done:', ':spiral_calendar:']",Direct,DURATION
short month,⌛🗓,"[':hourglass_done:', ':spiral_calendar:']",Direct,DURATION
short month,⏳🗓️📅,"[':hourglass_not_done:', ':spiral_calendar:', ':calendar:']",Direct,DURATION
short month,🔜📅,"[':SOON_arrow:', ':calendar:']",Direct,DURATION
short month,🤏⌛🗓️,"[':pinching_hand:', ':hourglass_done:', ':spiral_calendar:']",Direct,DURATION
short month,⌛📅,"[':hourglass_done:', ':calendar:']",Direct,DURATION
short story,🩳📖,"[':shorts:', ':open_book:']",Direct,DURATION
short story,🤏📙📖,"[':pinching_hand:', ':orange_book:', ':open_book:']",Direct,DURATION
short story,⏳📕,"[':hourglass_not_done:', ':closed_book:']",Direct,DURATION
short story,⌛📔,"[':hourglass_done:', ':notebook_with_decorative_cover:']",Direct,DURATION
short story,⌚📖,"[':watch:', ':open_book:']",Direct,DURATION
short story,🤏🗣️,"[':pinching_hand:', ':speaking_head:']",Direct,DURATION
short story,🤏🗣️📖,"[':pinching_hand:', ':speaking_head:', ':open_book:']",Direct,DURATION
short story,⌛📖,"[':hourglass_done:', ':open_book:']",Direct,DURATION
short life,🩳👽,"[':shorts:', ':alien:']",Direct,DURATION
short life,🤏☠️,"[':pinching_hand:', ':skull_and_crossbones:']",Direct,DURATION
short life,⏳🕐👩‍🦳🧓,"[':hourglass_not_done:', ':one_o’clock:', ':woman_white_hair:', ':older_person:']",Metaphorical,DURATION
short life,👋😀⌛,"[':waving_hand:', ':grinning_face:', ':hourglass_done:']",Metaphorical,DURATION
short life,⏳🫀💓,"[':hourglass_not_done:', ':anatomical_heart:', ':beating_heart:']",Metaphorical,DURATION
short life,👨‍👩‍👧‍👧👉💀👨‍👩‍👧,"[':family_man_woman_girl_girl:', ':backhand_index_pointing_right:', ':skull:', ':family_man_woman_girl:']",Metaphorical,DURATION
short life,👶🧓⚰️⌛🤏,"[':baby:', ':older_person:', ':coffin:', ':hourglass_done:', ':pinching_hand:']",Metaphorical,DURATION
short life,⌛⚰️,"[':hourglass_done:', ':coffin:']",Metaphorical,DURATION
far journey,⏱️🗺️🥲,"[':stopwatch:', ':world_map:', ':smiling_face_with_tear:']",Direct,DISTANCE
far journey,👣🛣️,"[':footprints:', ':motorway:']",Metaphorical,DISTANCE
far journey,😪🗺️,"[':sleepy_face:', ':world_map:']",Metaphorical,DISTANCE
far journey,⏳🚗✈️🛤️,"[':hourglass_not_done:', ':automobile:', ':airplane:', ':railway_track:']",Direct,DISTANCE
far journey,🛤🚢🗺,"[':railway_track:', ':ship:', ':world_map:']",Metaphorical,DISTANCE
far journey,🛣️🚌,"[':motorway:', ':bus:']",Metaphorical,DISTANCE
far journey,🗺️🔭,"[':world_map:', ':telescope:']",Direct,DISTANCE
far side,🧍🌎🧍,"[':person_standing:', ':globe_showing_Americas:', ':person_standing:']",Metaphorical,DISTANCE
far side,↙️🛣️,"[':down-left_arrow:', ':motorway:']",Metaphorical,DISTANCE
far side,😪👉,"[':sleepy_face:', ':backhand_index_pointing_right:']",Metaphorical,DISTANCE
far side,🚫🔜📏,"[':prohibited:', ':SOON_arrow:', ':straight_ruler:']",Metaphorical,DISTANCE
far side,↔️,[':left-right_arrow:'],Single,DISTANCE
far side,⬆️,[':up_arrow:'],Single,DISTANCE
far side,↗️↗️,"[':up-right_arrow:', ':up-right_arrow:']",Reduplication,DISTANCE
far trek,🚶🌾🏔️🧭,"[':person_walking:', ':sheaf_of_rice:', ':snow-capped_mountain:', ':compass:']",Metaphorical,LENGTH
far trek,🚶‍♀️🚶💦,"[':woman_walking:', ':person_walking:', ':sweat_droplets:']",Metaphorical,LENGTH
far trek,😵‍💫🚶‍♀️,"[':face_with_spiral_eyes:', ':woman_walking:']",Metaphorical,LENGTH
far trek,🚫🔜🥾🚶,"[':prohibited:', ':SOON_arrow:', ':hiking_boot:', ':person_walking:']",Direct,LENGTH
far trek,🧗‍♂️🗺,"[':man_climbing:', ':world_map:']",Metaphorical,LENGTH
far trek,🚶‍♂️🥾,"[':man_walking:', ':hiking_boot:']",Metaphorical,LENGTH
far trek,🚶🎒🌲🌲,"[':person_walking:', ':backpack:', ':evergreen_tree:', ':evergreen_tree:']",Metaphorical,LENGTH
far country,🌎↔️🌏,"[':globe_showing_Americas:', ':left-right_arrow:', ':globe_showing_Asia-Australia:']",Metaphorical,DISTANCE
far country,🧳🛫🕧,"[':luggage:', ':airplane_departure:', ':twelve-thirty:']",Metaphorical,DISTANCE
far country,😵‍💫🇦🇽,"[':face_with_spiral_eyes:', ':Åland_Islands:']",Metaphorical,DISTANCE
far country,🚫🔜🇺🇸🇨🇵🇨🇮🇦🇨🇦🇽,"[':prohibited:', ':SOON_arrow:', ':United_States:', ':Clipperton_Island:', ':Côte_d’Ivoire:', ':Ascension_Island:', ':Åland_Islands:']",Direct,DISTANCE
far country,🗺↔️,"[':world_map:', ':left-right_arrow:']",Direct,DISTANCE
far country,🗺️🛳️🛫,"[':world_map:', ':passenger_ship:', ':airplane_departure:']",Metaphorical,DISTANCE
far country,🌎⤴️↗️,"[':globe_showing_Americas:', ':right_arrow_curving_up:', ':up-right_arrow:']",Metaphorical,DISTANCE
average people,👧🧒👦,"[':girl:', ':child:', ':boy:']",Semantic list,COMMONNESS
average people,🧑‍🤝‍🧑👭👬🙆‍♀️,"[':people_holding_hands:', ':women_holding_hands:', ':men_holding_hands:', ':woman_gesturing_OK:']",Direct,COMMONNESS
average people,😕👨,"[':confused_face:', ':man:']",Direct,COMMONNESS
average people,👨🧑👩👧,"[':man:', ':person:', ':woman:', ':girl:']",Semantic list,COMMONNESS
average people,🧍‍♂️🧍‍♀️🧍,"[':man_standing:', ':woman_standing:', ':person_standing:']",Semantic list,COMMONNESS
average people,🙎‍♂️🙎‍♀️,"[':man_pouting:', ':woman_pouting:']",Semantic list,COMMONNESS
average people,👨🧑🤷,"[':man:', ':person:', ':person_shrugging:']",Metaphorical,COMMONNESS
average merit,📝👌,"[':memo:', ':OK_hand:']",Metaphorical,ORDINARINESS
average merit,🏆🏆🙆‍♀️,"[':trophy:', ':trophy:', ':woman_gesturing_OK:']",Metaphorical,ORDINARINESS
average merit,😐💯,"[':neutral_face:', ':hundred_points:']",Direct,ORDINARINESS
average merit,😐💼🥉,"[':neutral_face:', ':briefcase:', ':3rd_place_medal:']",Direct,ORDINARINESS
average merit,🥈,[':2nd_place_medal:'],Single,ORDINARINESS
average merit,🙆‍♂️🙆,"[':man_gesturing_OK:', ':person_gesturing_OK:']",Semantic list,ORDINARINESS
average merit,🏅🤷,"[':sports_medal:', ':person_shrugging:']",Direct,ORDINARINESS
average size,🧍,[':person_standing:'],Single,MODERATION
average size,👕👍👎,"[':t-shirt:', ':thumbs_up:', ':thumbs_down:']",Metaphorical,MODERATION
average size,🤨🤲,"[':face_with_raised_eyebrow:', ':palms_up_together:']",Metaphorical,MODERATION
average size,❌⬛❌▪,"[':cross_mark:', ':black_large_square:', ':cross_mark:', ':black_small_square:']",Metaphorical,MODERATION
average size,〰️⚖️,"[':wavy_dash:', ':balance_scale:']",Direct,MODERATION
average size,🧍‍♂️🧍,"[':man_standing:', ':person_standing:']",Semantic list,MODERATION
average size,🤷📏,"[':person_shrugging:', ':straight_ruler:']",Direct,MODERATION
dirty job,👎📝,"[':thumbs_down:', ':memo:']",Direct,CLEANNESS
dirty job,💩🧹,"[':pile_of_poo:', ':broom:']",Direct,CLEANNESS
dirty job,🪠🚽🧹,"[':plunger:', ':toilet:', ':broom:']",Metaphorical,CLEANNESS
dirty job,🦠💣🦹‍♂️🦠🦹💣🦠,"[':microbe:', ':bomb:', ':man_supervillain:', ':microbe:', ':supervillain:', ':bomb:', ':microbe:']",Metaphorical,CLEANNESS
dirty job,🤮🤢👷‍♂️,"[':face_vomiting:', ':nauseated_face:', ':man_construction_worker:']",Direct,CLEANNESS
dirty job,💩💼,"[':pile_of_poo:', ':briefcase:']",Direct,CLEANNESS
dirty job,🤢🧳,"[':nauseated_face:', ':luggage:']",Direct,CLEANNESS
dirty job,🚽👷🛠️,"[':toilet:', ':construction_worker:', ':hammer_and_wrench:']",Metaphorical,CLEANNESS
dirty foot,👎🦶,"[':thumbs_down:', ':foot:']",Direct,CLEANNESS
dirty foot,🤢🦶,"[':nauseated_face:', ':foot:']",Direct,CLEANNESS
dirty foot,🥵🦶💩,"[':hot_face:', ':foot:', ':pile_of_poo:']",Direct,CLEANNESS
dirty foot,🧼🦶,"[':soap:', ':foot:']",Metaphorical,CLEANNESS
dirty foot,🤮🦶,"[':face_vomiting:', ':foot:']",Direct,CLEANNESS
dirty foot,💩👣,"[':pile_of_poo:', ':footprints:']",Direct,CLEANNESS
dirty foot,😖🦶,"[':confounded_face:', ':foot:']",Direct,CLEANNESS
dirty foot,👃🦶🤢,"[':nose:', ':foot:', ':nauseated_face:']",Metaphorical,CLEANNESS
dirty dish,👎🐟,"[':thumbs_down:', ':fish:']",Direct,CLEANNESS
dirty dish,🍽️🪰,"[':fork_and_knife_with_plate:', ':fly:']",Metaphorical,CLEANNESS
dirty dish,🍽️😰👎,"[':fork_and_knife_with_plate:', ':anxious_face_with_sweat:', ':thumbs_down:']",Metaphorical,CLEANNESS
dirty dish,🧼🍽️,"[':soap:', ':fork_and_knife_with_plate:']",Metaphorical,CLEANNESS
dirty dish,🤮🍽,"[':face_vomiting:', ':fork_and_knife_with_plate:']",Direct,CLEANNESS
dirty dish,💩🍽️,"[':pile_of_poo:', ':fork_and_knife_with_plate:']",Direct,CLEANNESS
dirty dish,🤮🍽,"[':face_vomiting:', ':fork_and_knife_with_plate:']",Direct,CLEANNESS
dirty dish,🧼🍽️🧫,"[':soap:', ':fork_and_knife_with_plate:', ':petri_dish:']",Metaphorical,CLEANNESS
dirty slum,👎🏚️,"[':thumbs_down:', ':derelict_house:']",Direct,CLEANNESS
dirty slum,🪰🏠,"[':fly:', ':house:']",Metaphorical,CLEANNESS
dirty slum,🦠🛖🦠,"[':microbe:', ':hut:', ':microbe:']",Direct,CLEANNESS
dirty slum,🧼🦠🏚️,"[':soap:', ':microbe:', ':derelict_house:']",Metaphorical,CLEANNESS
dirty slum,🤮🛖,"[':face_vomiting:', ':hut:']",Direct,CLEANNESS
dirty slum,💩💸🏠,"[':pile_of_poo:', ':money_with_wings:', ':house:']",Direct,CLEANNESS
dirty slum,🥴🧟‍♂️,"[':woozy_face:', ':man_zombie:']",Metaphorical,CLEANNESS
dirty slum,😣🔞💸,"[':persevering_face:', ':no_one_under_eighteen:', ':money_with_wings:']",Metaphorical,CLEANNESS
dirty work,👎📝,"[':thumbs_down:', ':memo:']",Direct,CLEANNESS
dirty work,🚔📃,"[':oncoming_police_car:', ':page_with_curl:']",Metaphorical,CLEANNESS
dirty work,🪠🚽🧹💰👵👴,"[':plunger:', ':toilet:', ':broom:', ':money_bag:', ':old_woman:', ':old_man:']",Metaphorical,CLEANNESS
dirty work,🦠💼,"[':microbe:', ':briefcase:']",Metaphorical,CLEANNESS
dirty work,🤮🛠,"[':face_vomiting:', ':hammer_and_wrench:']",Direct,CLEANNESS
dirty work,💩⛑️💼,"[':pile_of_poo:', ':rescue_worker’s_helmet:', ':briefcase:']",Direct,CLEANNESS
dirty work,😒🧳,"[':unamused_face:', ':luggage:']",Direct,CLEANNESS
dirty work,🚽👷🛠️,"[':toilet:', ':construction_worker:', ':hammer_and_wrench:']",Metaphorical,CLEANNESS
dirty money,👎💰,"[':thumbs_down:', ':money_bag:']",Direct,LEGALITY
dirty money,🤑💸🦹,"[':money-mouth_face:', ':money_with_wings:', ':supervillain:']",Metaphorical,LEGALITY
dirty money,😈💵💵🚫👉👮,"[':smiling_face_with_horns:', ':dollar_banknote:', ':dollar_banknote:', ':prohibited:', ':backhand_index_pointing_right:', ':police_officer:']",Metaphorical,LEGALITY
dirty money,🦠🤐🤑💸🦠,"[':microbe:', ':zipper-mouth_face:', ':money-mouth_face:', ':money_with_wings:', ':microbe:']",Metaphorical,LEGALITY
dirty money,🤮💵,"[':face_vomiting:', ':dollar_banknote:']",Direct,LEGALITY
dirty money,💩💵💰,"[':pile_of_poo:', ':dollar_banknote:', ':money_bag:']",Direct,LEGALITY
dirty money,😒💰,"[':unamused_face:', ':money_bag:']",Metaphorical,LEGALITY
dirty money,🚓🛑💵💵💵,"[':police_car:', ':stop_sign:', ':dollar_banknote:', ':dollar_banknote:', ':dollar_banknote:']",Metaphorical,LEGALITY
dirty overall,👎🧥,"[':thumbs_down:', ':coat:']",Metaphorical,CLEANNESS
dirty overall,🤢🤮😒,"[':nauseated_face:', ':face_vomiting:', ':unamused_face:']",Semantic list,CLEANNESS
dirty overall,😵‍💫😖👉🛁,"[':face_with_spiral_eyes:', ':confounded_face:', ':backhand_index_pointing_right:', ':bathtub:']",Metaphorical,CLEANNESS
dirty overall,🧼👕,"[':soap:', ':t-shirt:']",Metaphorical,CLEANNESS
dirty overall,🤮👗👚,"[':face_vomiting:', ':dress:', ':woman’s_clothes:']",Direct,CLEANNESS
dirty overall,💩👘,"[':pile_of_poo:', ':kimono:']",Direct,CLEANNESS
dirty overall,🧍‍♂️🤢,"[':man_standing:', ':nauseated_face:']",Direct,CLEANNESS
dirty overall,💩👖,"[':pile_of_poo:', ':jeans:']",Direct,CLEANNESS
dirty fighter,👎🥊,"[':thumbs_down:', ':boxing_glove:']",Direct,FAIRNESS
dirty fighter,🤬😡,"[':face_with_symbols_on_mouth:', ':pouting_face:']",Metaphorical,FAIRNESS
dirty fighter,❌⚖️ 💪👨‍🦲💢,"[':cross_mark:', ':balance_scale:', ':flexed_biceps:', ':man_bald:', ':anger_symbol:']",Metaphorical,FAIRNESS
dirty fighter,🤬🤼‍♂️,"[':face_with_symbols_on_mouth:', ':men_wrestling:']",Direct,FAIRNESS
dirty fighter,🤮🥋,"[':face_vomiting:', ':martial_arts_uniform:']",Direct,FAIRNESS
dirty fighter,💩👊🥊,"[':pile_of_poo:', ':oncoming_fist:', ':boxing_glove:']",Direct,FAIRNESS
dirty fighter,😑😒🥊,"[':expressionless_face:', ':unamused_face:', ':boxing_glove:']",Metaphorical,FAIRNESS
dirty fighter,👿👊🥊🤼,"[':angry_face_with_horns:', ':oncoming_fist:', ':boxing_glove:', ':people_wrestling:']",Metaphorical,FAIRNESS
common procedure,🖥,[':desktop_computer:'],Single,COMMONNESS
common procedure,😬📋1️⃣2️⃣3️⃣,"[':grimacing_face:', ':clipboard:', ':keycap_1:', ':keycap_2:', ':keycap_3:']",Metaphorical,COMMONNESS
common procedure,👥🔃,"[':busts_in_silhouette:', ':clockwise_vertical_arrows:']",Direct,COMMONNESS
common procedure,▶️🪜,"[':play_button:', ':ladder:']",Metaphorical,COMMONNESS
common procedure,🤲✍️,"[':palms_up_together:', ':writing_hand:']",Metaphorical,COMMONNESS
